index,name_recall,name_precision,type_accuracy,value_recall,value_precision,name_info,type_info,value_info
30,0.5,0.6666666666666666,0.5,1.0,1.0,"[('支撑与梁柱节点的连接方式', '支撑与梁柱节点的连接方式'), ('连接精度的控制', '连接精度的控制')]","{'支撑与梁柱节点的连接方式': 1, '连接精度的控制': 0}","{'连接精度的控制': {'content': [('连接精度的控制:容易实现', '连接精度的控制:易于实现'), ('连接精度的控制:不易实现', '连接精度的控制:难以实现')], 'recall': 1.0, 'precision': 1.0}}"
28,1.0,0.6,0.3333333333333333,1.0,1.0,"[('环境类型', '环境作用等级'), ('混凝土强度等级', '混凝土的最低强度等级'), ('混凝土材料劣化', '环境因素对混凝土材料劣化的影响')]","{'环境类型': 0, '混凝土强度等级': 1, '混凝土材料劣化': 0}","{'混凝土材料劣化': {'content': [('混凝土材料劣化:劣化', '混凝土材料劣化:直接导致劣化'), ('混凝土材料劣化:不劣化', '混凝土材料劣化:不直接导致劣化')], 'recall': 1.0, 'precision': 1.0}}"
22,1.0,1.0,0.8,1.0,1.0,"[('建筑物抗震设防烈度', '建筑物抗震设防烈度'), ('建筑物体型和抗侧力系统复杂性', '建筑物体型和抗侧力系统复杂性'), ('结构薄弱部位的应力集中和弹塑性变形集中', '结构薄弱部位应力集中'), ('建筑物倒塌风险', '建筑物倒塌风险'), ('检验结构抗震薄弱部位的方法', '结构抗震薄弱部位检验'), ('建筑物抗震性能', '')]","{'建筑物抗震设防烈度': 1, '建筑物体型和抗侧力系统复杂性': 1, '结构薄弱部位的应力集中和弹塑性变形集中': 1, '建筑物倒塌风险': 0, '检验结构抗震薄弱部位的方法': 1}","{'检验结构抗震薄弱部位的方法': {'content': [('检验结构抗震薄弱部位的方法:采用弹塑性分析方法', '检验结构抗震薄弱部位的方法:采用弹塑性分析方法'), ('检验结构抗震薄弱部位的方法:不采用弹塑性分析方法', '检验结构抗震薄弱部位的方法:不采用弹塑性分析方法')], 'recall': 1.0, 'precision': 1.0}}"
29,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,"[('现场施工条件', '现场施工条件'), ('粉煤灰混凝土的强度发展', '粉煤灰混凝土的强度发展'), ('薄壁混凝土结构的干缩开裂', '薄壁混凝土结构的干缩开裂'), ('粉煤灰掺量', '粉煤灰掺量')]","{'现场施工条件': 1, '粉煤灰混凝土的强度发展': 1, '薄壁混凝土结构的干缩开裂': 1, '粉煤灰掺量': 1}","{'粉煤灰掺量': {'content': [('粉煤灰掺量:适当降低', '粉煤灰掺量:适当降低'), ('粉煤灰掺量:保持不变', '粉煤灰掺量:保持不变')], 'recall': 0.6666666666666666, 'precision': 0.6666666666666666}}"
18,1.0,0.6363636363636364,0.8571428571428571,0.6666666666666666,1.0,"[('支护结构施工', '支护结构施工'), ('降水', '降水'), ('基坑开挖', '基坑开挖'), ('相邻地面', '相邻地面隆起或沉降'), ('邻近建（构）筑物及地下管线', '邻近建(构)筑物及地下管线的变形及开裂'), ('周围环境安全性', '周围土体及围护墙向开挖区发生侧向移动'), ('防范措施', '土体加固')]","{'支护结构施工': 1, '降水': 1, '基坑开挖': 1, '相邻地面': 1, '邻近建（构）筑物及地下管线': 1, '周围环境安全性': 0, '防范措施': 1}","{'防范措施': {'content': [('防范措施:土体加固', '防范措施:实施土体加固'), ('防范措施:土体加固', '防范措施:未实施土体加固')], 'recall': 0.6666666666666666, 'precision': 1.0}}"
26,1.0,0.8333333333333334,0.4,1.0,1.0,"[('排架侧移刚度', '排架侧移刚度'), ('地震反应', '地震反应'), ('上吊车的铁梯', '上吊车的铁梯'), ('多跨厂房各跨上吊车的铁梯', '多跨厂房各跨上吊车的铁梯集中'), ('震害破坏', '震害破坏')]","{'排架侧移刚度': 0, '地震反应': 1, '上吊车的铁梯': 0, '多跨厂房各跨上吊车的铁梯': 0, '震害破坏': 1}","{'震害破坏': {'content': [('震害破坏:发生', '震害破坏:会导致'), ('震害破坏:不发生', '震害破坏:不会导致')], 'recall': 1.0, 'precision': 1.0}}"
21,1.0,0.7777777777777778,0.5714285714285714,1.0,1.0,"[('土工合成材料', '土工合成材料'), ('土层', '垫层及下卧层土体的稳定性'), ('合成材料极限强度', '合成材料的极限强度'), ('荷载转移', '荷载转移'), ('地基整体破坏', '地基的整体破坏'), ('上部建筑沉降', '上部建筑的沉降'), ('建筑结构破坏', '建筑结构的破坏')]","{'土工合成材料': 1, '土层': 0, '合成材料极限强度': 1, '荷载转移': 1, '地基整体破坏': 0, '上部建筑沉降': 0, '建筑结构破坏': 1}","{'建筑结构破坏': {'content': [('建筑结构破坏:严重', '建筑结构破坏:造成严重破坏'), ('建筑结构破坏:轻微或无', '建筑结构破坏:破坏较小')], 'recall': 1.0, 'precision': 1.0}}"
19,0.9,1.0,0.8888888888888888,1.0,1.0,"[('横向裂缝宽度', '横向裂缝'), ('钢筋网防锈措施', '钢筋网的防锈措施'), ('钢筋网锈蚀', '钢筋网锈蚀'), ('混凝土剥落', '混凝土剥落'), ('保护层厚度', '保护层厚度'), ('构件耐久性', '构件耐久性'), ('结构物外观要求', '结构物外观要求'), ('防水功能', '防水功能'), ('灌缝与封闭', '灌缝与封闭')]","{'横向裂缝宽度': 1, '钢筋网防锈措施': 1, '钢筋网锈蚀': 1, '混凝土剥落': 1, '保护层厚度': 0, '构件耐久性': 1, '结构物外观要求': 1, '防水功能': 1, '灌缝与封闭': 1}","{'灌缝与封闭': {'content': [('灌缝与封闭:及时进行', '灌缝与封闭:及时进行'), ('灌缝与封闭:不及时进行', '灌缝与封闭:未及时进行')], 'recall': 1.0, 'precision': 1.0}}"
27,0.6666666666666666,1.0,0.75,1.0,1.0,"[('转换层上、下部结构侧向刚度比', '转换层上、下部结构侧向刚度比'), ('底部抽柱数量', '底部抽柱数量'), ('转换层上、下部柱截面几何形状', '转换层上、下部柱截面选择'), ('侧向刚度比满足要求', '侧向刚度比满足要求')]","{'转换层上、下部结构侧向刚度比': 0, '底部抽柱数量': 1, '转换层上、下部柱截面几何形状': 1, '侧向刚度比满足要求': 1}","{'侧向刚度比满足要求': {'content': [('侧向刚度比满足要求:满足', '侧向刚度比满足要求:满足'), ('侧向刚度比满足要求:不满足', '侧向刚度比满足要求:不满足')], 'recall': 1.0, 'precision': 1.0}}"
33,1.0,0.8333333333333334,0.0,1.0,1.0,"[('氯离子含量', '氯离子含量'), ('混凝土碱含量', '混凝土碱含量'), ('钢筋锈蚀', '钢筋锈蚀'), ('碱骨料反应', '碱骨料反应'), ('结构构件受力性能和耐久性', ('结构构件受力性能', '结构构件耐久性'))]","{'氯离子含量': 0, '混凝土碱含量': 0, '钢筋锈蚀': 0, '碱骨料反应': 0}","{'碱骨料反应': {'content': [('碱骨料反应:发生', '碱骨料反应:发生'), ('碱骨料反应:未发生', '碱骨料反应:未发生')], 'recall': 1.0, 'precision': 1.0}}"
24,1.0,1.0,1.0,0.5,0.5,"[('盐胀临界深度', '盐胀临界深度'), ('建筑物浅基的埋深', '建筑物浅基的埋深'), ('盐胀压力', '盐胀压力'), ('基础埋深', '基础埋深'), ('室内地面处理', '室内地面下处理'), ('地面膨胀破坏', '地面膨胀破坏')]","{'盐胀临界深度': 1, '建筑物浅基的埋深': 1, '盐胀压力': 1, '基础埋深': 1, '室内地面处理': 1, '地面膨胀破坏': 1}","{'地面膨胀破坏': {'content': [('地面膨胀破坏:避免', '地面膨胀破坏:不发生')], 'recall': 0.5, 'precision': 0.5}}"
34,0.8,0.6666666666666666,0.5,1.0,1.0,"[('打火引弧位置', '打火引弧位置'), ('母材表面应力集中', '母材表面应力集中'), ('缺口附近的断裂韧性值', '缺口附近的断裂韧性值'), ('承受动荷载时的疲劳强度', '承受动荷载时的疲劳强度')]","{'打火引弧位置': 0, '母材表面应力集中': 0, '缺口附近的断裂韧性值': 1, '承受动荷载时的疲劳强度': 1}","{'承受动荷载时的疲劳强度': {'content': [('承受动荷载时的疲劳强度:受影响', '承受动荷载时的疲劳强度:受影响'), ('承受动荷载时的疲劳强度:未受影响', '承受动荷载时的疲劳强度:未受影响')], 'recall': 1.0, 'precision': 1.0}}"
32,1.0,1.0,0.6,1.0,1.0,"[('后张预应力梁宽', '梁宽'), ('混凝土折合厚度', '混凝土折合厚度'), ('自重', '自重'), ('抗震及基础负担', '抗震及基础负担'), ('浪费', '浪费')]","{'后张预应力梁宽': 1, '混凝土折合厚度': 1, '自重': 0, '抗震及基础负担': 0, '浪费': 1}","{'浪费': {'content': [('浪费:形成不必要的浪费', '浪费:不必要'), ('浪费:避免浪费', '浪费:必要')], 'recall': 1.0, 'precision': 1.0}}"
35,1.0,1.0,0.5,1.0,1.0,"[('结构自重', None), ('基础承载可能性', '基础承载可能性'), ('初始跨度', None), ('梁剪切破坏', '梁剪切破坏'), ('增设抗震墙', '增设抗震墙'), ('增设翼墙', '增设翼墙')]","{'基础承载可能性': 0, '梁剪切破坏': 0, '增设抗震墙': 1, '增设翼墙': 1}","{'增设翼墙': {'content': [('增设翼墙:增设', '增设翼墙:增设'), ('增设翼墙:不增设', '增设翼墙:不增设')], 'recall': 1.0, 'precision': 1.0}}"
31,1.0,1.0,0.42857142857142855,1.0,1.0,"[('桩中心间距与桩径之比', '桩中心间距与桩径之比'), ('桩的竖向抗压承载力', '桩的竖向抗压承载力'), ('布桩间距', '布桩间距'), ('桩帽造价', '桩帽造价'), ('加筋体性能要求', '加筋体性能要求'), ('填土总厚度', '填土总厚度'), ('方案合理性', '方案合理性')]","{'桩中心间距与桩径之比': 0, '桩的竖向抗压承载力': 1, '布桩间距': 1, '桩帽造价': 0, '加筋体性能要求': 0, '填土总厚度': 0, '方案合理性': 1}","{'方案合理性': {'content': [('方案合理性:合理', '方案合理性:合理'), ('方案合理性:不合理', '方案合理性:不合理')], 'recall': 1.0, 'precision': 1.0}}"
36,1.0,0.625,0.6,1.0,1.0,"[('膨润土材料的膨胀', '膨润土颗粒膨胀'), ('膨润土防水材料的保护', '膨润土防水性能'), ('施工时间', '雨季施工'), ('施工季节', '雨季施工'), ('天气状况', '雨水直接淋在膨润土材料表面')]","{'膨润土材料的膨胀': 0, '膨润土防水材料的保护': 0, '施工时间': 1, '施工季节': 1, '天气状况': 1}","{'天气状况': {'content': [('天气状况:晴天', '天气状况:是'), ('天气状况:雨天', '天气状况:是')], 'recall': 1.0, 'precision': 1.0}}"
37,1.0,0.6,1.0,1.0,1.0,"[('氯盐含量', '氯盐含量'), ('混凝土耐久性', '结构耐久性'), ('原材料中氯离子控制', '原材料质量控制')]","{'氯盐含量': 1, '混凝土耐久性': 1, '原材料中氯离子控制': 1}","{'原材料中氯离子控制': {'content': [('原材料中氯离子控制:严格', '原材料中氯离子控制:严格控制'), ('原材料中氯离子控制:不严格', '原材料中氯离子控制:控制不严')], 'recall': 1.0, 'precision': 1.0}}"
40,0.42857142857142855,1.0,1.0,1.0,1.0,"[('屋架上弦的附加扭矩', '屋架上弦附加扭矩'), ('屋架上弦的破坏', '屋架上弦破坏'), ('截面抗扭验算', '截面抗扭验算')]","{'屋架上弦的附加扭矩': 1, '屋架上弦的破坏': 1, '截面抗扭验算': 1}","{'截面抗扭验算': {'content': [('截面抗扭验算:进行', '截面抗扭验算:进行'), ('截面抗扭验算:不进行', '截面抗扭验算:不进行')], 'recall': 1.0, 'precision': 1.0}}"
47,0.25,0.14285714285714285,1.0,1.0,1.0,"[('混凝土有害的温度裂缝', '有害的温度裂缝')]",{'混凝土有害的温度裂缝': 1},"{'混凝土有害的温度裂缝': {'content': [('混凝土有害的温度裂缝:出现', '混凝土有害的温度裂缝:出现'), ('混凝土有害的温度裂缝:未出现', '混凝土有害的温度裂缝:不出现')], 'recall': 1.0, 'precision': 1.0}}"
41,0.75,0.375,0.5,1.0,1.0,"[('板面裂缝', '板面裂缝'), ('板边和板角的构造钢筋', '板角配筋形式'), ('板边和板角的构造钢筋', '板角配筋范围')]","{'板面裂缝': 0, '板边和板角的构造钢筋': 1}","{'板边和板角的构造钢筋': {'content': [('板边和板角的构造钢筋:布置', '板边和板角的构造钢筋:大范围'), ('板边和板角的构造钢筋:不布置', '板边和板角的构造钢筋:小范围')], 'recall': 1.0, 'precision': 1.0}}"
39,0.6666666666666666,0.8,0.75,1.0,1.0,"[('封口高度', '封口高度'), ('桩顶上覆压力', '桩顶上覆压力'), ('桩顶土隆起', '桩顶土隆起'), ('桩体强度', '桩体强度')]","{'封口高度': 1, '桩顶上覆压力': 1, '桩顶土隆起': 0, '桩体强度': 1}","{'桩体强度': {'content': [('桩体强度:降低', '桩体强度:降低'), ('桩体强度:不降低', '桩体强度:不降低')], 'recall': 1.0, 'precision': 1.0}}"
43,1.0,0.75,1.0,1.0,1.0,"[('屈曲约束支撑的设计', '屈曲约束支撑的设计'), ('施工误差', '施工过程中的误差'), ('支撑破坏', '屈曲约束支撑的破坏')]","{'屈曲约束支撑的设计': 1, '施工误差': 1, '支撑破坏': 1}","{'支撑破坏': {'content': [('支撑破坏:避免', '支撑破坏:未破坏'), ('支撑破坏:发生', '支撑破坏:破坏')], 'recall': 1.0, 'precision': 1.0}}"
42,0.8,0.6666666666666666,1.0,1.0,0.6666666666666666,"[('板厚', '板厚'), ('承压承载力', '承压承载力'), ('摩擦系数', '摩擦系数'), ('板件局部应力', '局部应力')]","{'板厚': 1, '承压承载力': 1, '摩擦系数': 1, '板件局部应力': 1}","{'板件局部应力': {'content': [('板件局部应力:过大', '板件局部应力:过大'), ('板件局部应力:适中', '板件局部应力:适中')], 'recall': 1.0, 'precision': 0.6666666666666666}}"
50,0.5,0.5,0.5,1.0,1.0,"[('地表倾斜', '地表倾斜'), ('建筑结构内应力变化', '建筑结构内应力变化')]","{'地表倾斜': 1, '建筑结构内应力变化': 0}","{'建筑结构内应力变化': {'content': [('建筑结构内应力变化:否', '建筑结构内应力变化:无变化'), ('建筑结构内应力变化:是', '建筑结构内应力变化:有变化')], 'recall': 1.0, 'precision': 1.0}}"
44,0.8,0.5714285714285714,1.0,1.0,0.6666666666666666,"[('桩长范围和桩端承压水土层', '桩长范围和桩端承压水土层'), ('选用的成桩工艺', '选用的成桩工艺'), ('桩端承压水水头', '桩端承压水的水头高度'), ('桩体强度', '桩体强度')]","{'桩长范围和桩端承压水土层': 1, '选用的成桩工艺': 1, '桩端承压水水头': 1, '桩体强度': 1}","{'桩体强度': {'content': [('桩体强度:保持稳定', '桩体强度:正常'), ('桩体强度:严重降低', '桩体强度:严重降低')], 'recall': 1.0, 'precision': 0.6666666666666666}}"
48,0.5,0.2857142857142857,1.0,1.0,1.0,"[('端部构造措施', '端部构造措施'), ('自锚端局部承载力', '自锚端的局部承载力')]","{'端部构造措施': 1, '自锚端局部承载力': 1}","{'自锚端局部承载力': {'content': [('自锚端局部承载力:保证', '自锚端局部承载力:满足要求'), ('自锚端局部承载力:不保证', '自锚端局部承载力:不满足要求')], 'recall': 1.0, 'precision': 1.0}}"
45,0.6666666666666666,0.8,0.75,0.5,0.5,"[('混凝土强度', '全截面的混凝土强度'), ('钢筋保护层厚度', '钢筋保护层厚度'), ('防腐蚀措施', '混凝土表面防腐蚀措施'), ('成本', '成本增加')]","{'混凝土强度': 1, '钢筋保护层厚度': 1, '防腐蚀措施': 1, '成本': 0}","{'成本': {'content': [('成本:可控', '成本:不显著增加')], 'recall': 0.5, 'precision': 0.5}}"
49,1.0,0.6666666666666666,0.75,1.0,1.0,"[('地基液化', '地基液化'), ('上部结构地震力', '上部结构的地震力'), ('上部结构下沉或倾斜', '上部结构过度下沉或倾斜'), ('结构安全', '上部结构破坏')]","{'地基液化': 1, '上部结构地震力': 0, '上部结构下沉或倾斜': 1, '结构安全': 1}","{'结构安全': {'content': [('结构安全:安全', '结构安全:不产生'), ('结构安全:不安全', '结构安全:产生')], 'recall': 1.0, 'precision': 1.0}}"
52,0.6666666666666666,0.4,1.0,0.6666666666666666,1.0,"[('焊接裂纹', '焊接裂纹'), ('焊工修补裂纹', '焊工修补裂纹')]","{'焊接裂纹': 1, '焊工修补裂纹': 1}","{'焊工修补裂纹': {'content': [('焊工修补裂纹:不修补', '焊工修补裂纹:不随意修补'), ('焊工修补裂纹:随意修补', '焊工修补裂纹:随意修补')], 'recall': 0.6666666666666666, 'precision': 1.0}}"
55,1.0,1.0,0.6666666666666666,1.0,1.0,"[('混凝土坍落度', '混凝土坍落度'), ('桩顶浮浆量', '桩顶浮浆量'), ('桩体强度', '桩体强度')]","{'混凝土坍落度': 1, '桩顶浮浆量': 0, '桩体强度': 1}","{'桩体强度': {'content': [('桩体强度:降低', '桩体强度:降低'), ('桩体强度:适中', '桩体强度:适中'), ('桩体强度:提高', '桩体强度:提高')], 'recall': 1.0, 'precision': 1.0}}"
