index,name_recall,name_precision,type_accuracy,value_recall,value_precision,name_info,type_info,value_info
27,0.3333333333333333,1.0,0.5,1.0,0.6666666666666666,"[('转换层上、下部结构侧向刚度比', '侧向刚度比'), ('侧向刚度比满足要求', '侧向刚度比')]","{'转换层上、下部结构侧向刚度比': 0, '侧向刚度比满足要求': 1}","{'侧向刚度比满足要求': {'content': [('侧向刚度比满足要求:满足', '侧向刚度比满足要求:接近1'), ('侧向刚度比满足要求:不满足', '侧向刚度比满足要求:小于1')], 'recall': 1.0, 'precision': 0.6666666666666666}}"
3,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,"[('地基稳定性', '地基稳定性'), ('地形地貌', '地形地貌'), ('设计方案', '设计方案'), ('建筑地基侧限', '侧限削弱'), ('暗浜暗塘', '暗浜暗塘'), ('承载能力极限状态', '承载能力'), ('稳定性验算', '稳定性验算'), ('预防措施建议', '预防措施')]","{'地基稳定性': 1, '地形地貌': 1, '设计方案': 1, '建筑地基侧限': 1, '暗浜暗塘': 1, '承载能力极限状态': 1, '稳定性验算': 1, '预防措施建议': 1}","{'预防措施建议': {'content': [('预防措施建议:提供', '预防措施建议:提供'), ('预防措施建议:不提供', '预防措施建议:不提供')], 'recall': 1.0, 'precision': 1.0}}"
30,0.75,1.0,0.6666666666666666,1.0,1.0,"[('支撑与梁柱节点的连接方式', '连接方式'), ('次弯矩', '次弯矩影响'), ('连接精度的控制', '连接精度控制')]","{'支撑与梁柱节点的连接方式': 1, '次弯矩': 0, '连接精度的控制': 1}","{'连接精度的控制': {'content': [('连接精度的控制:容易实现', '连接精度的控制:易实现'), ('连接精度的控制:不易实现', '连接精度的控制:难实现')], 'recall': 1.0, 'precision': 1.0}}"
26,0.8,1.0,0.75,1.0,1.0,"[('排架侧移刚度', '排架侧移刚度'), ('地震反应', '地震反应'), ('多跨厂房各跨上吊车的铁梯', '多跨厂房上吊车铁梯布局'), ('震害破坏', '震害破坏')]","{'排架侧移刚度': 0, '地震反应': 1, '多跨厂房各跨上吊车的铁梯': 1, '震害破坏': 1}","{'震害破坏': {'content': [('震害破坏:发生', '震害破坏:导致'), ('震害破坏:不发生', '震害破坏:避免')], 'recall': 1.0, 'precision': 1.0}}"
24,0.6666666666666666,1.0,0.75,1.0,1.0,"[('盐胀临界深度', '盐胀临界深度'), ('基础埋深', '基础埋深'), ('盐胀压力', '盐胀压力'), ('室内地面处理', '室内地面处理')]","{'盐胀临界深度': 0, '基础埋深': 1, '盐胀压力': 1, '室内地面处理': 1}","{'室内地面处理': {'content': [('室内地面处理:需要处理', '室内地面处理:需要处理'), ('室内地面处理:不需要处理', '室内地面处理:不需要处理')], 'recall': 1.0, 'precision': 1.0}}"
19,1.0,1.0,0.8,0.5,0.5,"[('横向裂缝宽度', '横向裂缝'), ('钢筋网防锈措施', '钢筋网的防锈措施'), ('混凝土保护层厚度', '保护层厚度'), ('钢筋网锈蚀', '钢筋网锈蚀'), ('混凝土剥落', '混凝土剥落'), ('保护层厚度', '保护层厚度'), ('构件耐久性', '构件耐久性'), ('结构物外观要求', '结构物外观要求'), ('防水功能', '防水功能'), ('灌缝与封闭', '灌缝与封闭')]","{'横向裂缝宽度': 1, '钢筋网防锈措施': 1, '混凝土保护层厚度': 0, '钢筋网锈蚀': 1, '混凝土剥落': 1, '保护层厚度': 0, '构件耐久性': 1, '结构物外观要求': 1, '防水功能': 1, '灌缝与封闭': 1}","{'灌缝与封闭': {'content': [('灌缝与封闭:及时进行', '灌缝与封闭:及时进行')], 'recall': 0.5, 'precision': 0.5}}"
29,1.0,1.0,1.0,0.6666666666666666,1.0,"[('现场施工条件', '养护条件'), ('粉煤灰混凝土的强度发展', '粉煤灰混凝土强度发展'), ('薄壁混凝土结构的干缩开裂', '薄壁混凝土结构干缩开裂'), ('粉煤灰掺量', '粉煤灰掺量')]","{'现场施工条件': 1, '粉煤灰混凝土的强度发展': 1, '薄壁混凝土结构的干缩开裂': 1, '粉煤灰掺量': 1}","{'粉煤灰掺量': {'content': [('粉煤灰掺量:适当降低', '粉煤灰掺量:适当降低'), ('粉煤灰掺量:保持不变', '粉煤灰掺量:保持不变')], 'recall': 0.6666666666666666, 'precision': 1.0}}"
36,0.4,0.25,0.5,1.0,1.0,"[('膨润土材料的膨胀', '膨润土颗粒的膨胀'), ('施工季节', '雨季施工')]","{'膨润土材料的膨胀': 0, '施工季节': 1}","{'施工季节': {'content': [('施工季节:非雨季', '施工季节:非雨季'), ('施工季节:雨季', '施工季节:雨季')], 'recall': 1.0, 'precision': 1.0}}"
32,0.8,0.8,0.25,1.0,1.0,"[('混凝土折合厚度', '混凝土折合厚度'), ('自重', '自重'), ('抗震及基础负担', '抗震及基础负担'), ('浪费', '浪费')]","{'混凝土折合厚度': 0, '自重': 0, '抗震及基础负担': 0, '浪费': 1}","{'浪费': {'content': [('浪费:形成不必要的浪费', '浪费:不必要的'), ('浪费:避免浪费', '浪费:必要的')], 'recall': 1.0, 'precision': 1.0}}"
38,0.42857142857142855,0.5,1.0,1.0,1.0,"[('楼板开洞位置', '楼盖开洞位置'), ('楼板开洞尺寸', '楼盖开洞尺寸'), ('楼板传力可靠性', '楼板传力可靠性')]","{'楼板开洞位置': 1, '楼板开洞尺寸': 1, '楼板传力可靠性': 1}","{'楼板传力可靠性': {'content': [('楼板传力可靠性:不可靠', '楼板传力可靠性:不可靠'), ('楼板传力可靠性:可靠', '楼板传力可靠性:可靠')], 'recall': 1.0, 'precision': 1.0}}"
37,1.0,0.75,0.0,1.0,1.0,"[('氯盐含量', '氯盐含量'), ('混凝土耐久性', '混凝土耐久性'), ('原材料中氯离子控制', '原材料控制')]","{'氯盐含量': 0, '混凝土耐久性': 0, '原材料中氯离子控制': 0}","{'原材料中氯离子控制': {'content': [('原材料中氯离子控制:严格', '原材料中氯离子控制:严格'), ('原材料中氯离子控制:不严格', '原材料中氯离子控制:不严格')], 'recall': 1.0, 'precision': 1.0}}"
31,0.8571428571428571,1.0,0.5,1.0,1.0,"[('桩中心间距与桩径之比', '桩中心间距与桩径之比'), ('桩的竖向抗压承载力', '桩的竖向抗压承载力'), ('布桩间距', '布桩间距'), ('桩帽造价', '桩帽造价'), ('加筋体性能要求', '加筋体性能要求'), ('填土总厚度', '填土总厚度')]","{'桩中心间距与桩径之比': 1, '桩的竖向抗压承载力': 1, '布桩间距': 1, '桩帽造价': 0, '加筋体性能要求': 0, '填土总厚度': 0}","{'填土总厚度': {'content': [('填土总厚度:大', '填土总厚度:加大'), ('填土总厚度:少', '填土总厚度:减少')], 'recall': 1.0, 'precision': 1.0}}"
35,0.8333333333333334,1.0,0.8,1.0,1.0,"[('结构自重', '基础承载能力'), ('初始跨度', '梁跨度'), ('梁剪切破坏', '梁剪切破坏'), ('增设抗震墙', '抗震墙增设'), ('增设翼墙', '翼墙增设')]","{'结构自重': 1, '初始跨度': 1, '梁剪切破坏': 0, '增设抗震墙': 1, '增设翼墙': 1}","{'增设翼墙': {'content': [('增设翼墙:增设', '增设翼墙:增设'), ('增设翼墙:不增设', '增设翼墙:不增设')], 'recall': 1.0, 'precision': 1.0}}"
34,1.0,1.0,0.6,1.0,1.0,"[('打火引弧位置', '打火引弧位置'), ('母材表面应力集中', '母材表面状态'), ('缺口附近的断裂韧性值', '缺口敏感性'), ('承受动荷载时的疲劳强度', '疲劳强度'), ('钢材类型', '材料类型')]","{'打火引弧位置': 1, '母材表面应力集中': 1, '缺口附近的断裂韧性值': 0, '承受动荷载时的疲劳强度': 1, '钢材类型': 0}","{'钢材类型': {'content': [('钢材类型:低合金结构钢', '钢材类型:低合金结构钢'), ('钢材类型:碳素结构钢', '钢材类型:碳素结构钢')], 'recall': 1.0, 'precision': 1.0}}"
41,0.25,0.1111111111111111,0.0,1.0,1.0,"[('板面裂缝', '板面裂缝产生')]",{'板面裂缝': 0},"{'板面裂缝': {'content': [('板面裂缝:存在', '板面裂缝:产生裂缝'), ('板面裂缝:不存在', '板面裂缝:不产生裂缝')], 'recall': 1.0, 'precision': 1.0}}"
40,0.5714285714285714,1.0,0.75,1.0,1.0,"[('屋架上弦的附加扭矩', '屋架上弦的附加扭矩'), ('屋架上弦的破坏', '屋架上弦的破坏'), ('截面抗扭验算', '截面抗扭验算'), ('地震烈度', '地震烈度')]","{'屋架上弦的附加扭矩': 1, '屋架上弦的破坏': 0, '截面抗扭验算': 1, '地震烈度': 1}","{'地震烈度': {'content': ['地震烈度:8度或9度', '地震烈度:其他'], 'recall': 1.0, 'precision': 1.0}}"
39,0.8333333333333334,1.0,0.8,1.0,1.0,"[('封口高度', '封口高度'), ('桩顶土隆起', '桩顶土隆起'), ('桩体强度', '桩体强度'), ('沉降', '沉降'), ('封口标高', '封口标高')]","{'封口高度': 1, '桩顶土隆起': 0, '桩体强度': 1, '沉降': 1, '封口标高': 1}","{'封口标高': {'content': [('封口标高:高于原地面', '封口标高:高于原地面'), ('封口标高:低于或等于原地面', '封口标高:低于原地面')], 'recall': 1.0, 'precision': 1.0}}"
43,1.0,1.0,1.0,1.0,1.0,"[('屈曲约束支撑的设计', '屈曲约束支撑设计'), ('施工误差', '施工误差'), ('支撑破坏', '屈曲约束支撑破坏')]","{'屈曲约束支撑的设计': 1, '施工误差': 1, '支撑破坏': 1}","{'支撑破坏': {'content': [('支撑破坏:避免', '支撑破坏:不发生'), ('支撑破坏:发生', '支撑破坏:发生')], 'recall': 1.0, 'precision': 1.0}}"
33,1.0,0.75,0.6,1.0,1.0,"[('氯离子含量', '氯离子含量'), ('混凝土碱含量', '混凝土碱含量'), ('钢筋锈蚀', '钢筋锈蚀'), ('碱骨料反应', '碱骨料反应'), ('结构构件受力性能和耐久性', '结构构件受力性能'), ('结构构件受力性能和耐久性', '结构构件耐久性')]","{'氯离子含量': 0, '混凝土碱含量': 0, '钢筋锈蚀': 1, '碱骨料反应': 1, '结构构件受力性能和耐久性': 1}","{'结构构件受力性能和耐久性': {'content': [('结构构件受力性能和耐久性:良好', '结构构件受力性能和耐久性:良好'), ('结构构件受力性能和耐久性:受损', '结构构件受力性能和耐久性:受损')], 'recall': 1.0, 'precision': 1.0}}"
47,0.5,0.5,0.5,1.0,1.0,"[('混凝土内部温度和温度应力', '混凝土内部温度控制'), ('混凝土有害的温度裂缝', '混凝土裂缝预防')]","{'混凝土内部温度和温度应力': 0, '混凝土有害的温度裂缝': 1}","{'混凝土有害的温度裂缝': {'content': [('混凝土有害的温度裂缝:出现', '混凝土有害的温度裂缝:避免有害的温度裂缝'), ('混凝土有害的温度裂缝:未出现', '混凝土有害的温度裂缝:防止混凝土收缩')], 'recall': 1.0, 'precision': 1.0}}"
42,0.8,0.8,1.0,0.5,0.5,"[('板厚', '板厚'), ('承压承载力', '承压承载力'), ('摩擦系数', '摩擦系数'), ('板件局部应力', '板件局部应力')]","{'板厚': 1, '承压承载力': 1, '摩擦系数': 1, '板件局部应力': 1}","{'板件局部应力': {'content': [('板件局部应力:适中', '板件局部应力:正常')], 'recall': 0.5, 'precision': 0.5}}"
48,1.0,0.4,0.75,1.0,1.0,"[('先张法预应力传递长度范围内局部挤压', '预应力传递长度'), ('构件端部混凝土劈裂裂缝', '构件端部混凝土劈裂裂缝'), ('端部构造措施', '端部构造措施'), ('自锚端局部承载力', '自锚端局部承载力')]","{'先张法预应力传递长度范围内局部挤压': 0, '构件端部混凝土劈裂裂缝': 1, '端部构造措施': 1, '自锚端局部承载力': 1}","{'自锚端局部承载力': {'content': [('自锚端局部承载力:保证', '自锚端局部承载力:保证'), ('自锚端局部承载力:不保证', '自锚端局部承载力:不保证')], 'recall': 1.0, 'precision': 1.0}}"
44,0.8,0.5714285714285714,0.75,0.5,0.5,"[('桩长范围和桩端承压水土层', '桩长范围'), ('选用的成桩工艺', '成桩工艺'), ('桩端承压水水头', '桩端承压水'), ('桩体强度', '桩体强度')]","{'桩长范围和桩端承压水土层': 0, '选用的成桩工艺': 1, '桩端承压水水头': 1, '桩体强度': 1}","{'桩体强度': {'content': [('桩体强度:严重降低', '桩体强度:严重降低')], 'recall': 0.5, 'precision': 0.5}}"
49,0.75,0.5,0.3333333333333333,0.5,0.5,"[('地基液化', '地基液化'), ('上部结构地震力', '上部结构的地震力'), ('上部结构下沉或倾斜', '上部结构的下沉或倾斜')]","{'地基液化': 1, '上部结构地震力': 0, '上部结构下沉或倾斜': 0}","{'上部结构下沉或倾斜': {'content': [('上部结构下沉或倾斜:过度下沉或倾斜', '上部结构下沉或倾斜:过度下沉或倾斜')], 'recall': 0.5, 'precision': 0.5}}"
52,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,"[('焊接裂纹', '焊接裂纹'), ('结构脆性断裂', '结构脆性断裂'), ('焊工修补裂纹', '焊工修补裂纹')]","{'焊接裂纹': 1, '结构脆性断裂': 0, '焊工修补裂纹': 1}","{'焊工修补裂纹': {'content': [('焊工修补裂纹:不修补', '焊工修补裂纹:不随意修补'), ('焊工修补裂纹:随意修补', '焊工修补裂纹:随意修补')], 'recall': 0.6666666666666666, 'precision': 1.0}}"
45,0.6666666666666666,1.0,1.0,0.5,0.5,"[('混凝土强度', '混凝土强度'), ('钢筋保护层厚度', '钢筋保护层厚度'), ('防腐蚀措施', '防腐蚀措施'), ('成本', '成本')]","{'混凝土强度': 1, '钢筋保护层厚度': 1, '防腐蚀措施': 1, '成本': 1}","{'成本': {'content': [('成本:显著增加', '成本:不显著增加')], 'recall': 0.5, 'precision': 0.5}}"
50,1.0,0.8,0.5,0.0,0.0,"[('地表倾斜', '地表倾斜'), ('建筑物附加压力的重分配', '建筑物附加压力'), ('建筑结构内应力变化', '建筑结构内应力'), ('建筑破坏', '建筑物破坏')]","{'地表倾斜': 1, '建筑物附加压力的重分配': 0, '建筑结构内应力变化': 0, '建筑破坏': 1}","{'建筑破坏': {'content': [], 'recall': 0.0, 'precision': 0}}"
57,0.8333333333333334,0.7142857142857143,0.6,1.0,1.0,"[('建筑结构方案', '建筑结构方案'), ('防震缝设置', '防震缝设置'), ('结构抗震分析模型', '结构抗震分析模型'), ('扭转地震效应', '扭转地震效应'), ('连接处局部应力集中', '连接处局部应力集中')]","{'建筑结构方案': 1, '防震缝设置': 1, '结构抗震分析模型': 1, '扭转地震效应': 0, '连接处局部应力集中': 0}","{'连接处局部应力集中': {'content': [('连接处局部应力集中:加强', '连接处局部应力集中:集中'), ('连接处局部应力集中:不加强', '连接处局部应力集中:分散')], 'recall': 1.0, 'precision': 1.0}}"
46,1.0,1.0,0.8333333333333334,1.0,1.0,"[('边坡稳定性', '边坡失稳'), ('地表水流', '地表水流冲刷'), ('雨水冲刷', '地表水流冲刷'), ('雨水排泄', '雨水排泄'), ('护坡措施', '护坡措施'), ('草皮种植', '坡面种植草皮')]","{'边坡稳定性': 0, '地表水流': 1, '雨水冲刷': 1, '雨水排泄': 1, '护坡措施': 1, '草皮种植': 1}","{'草皮种植': {'content': [('草皮种植:种植', '草皮种植:种植草皮'), ('草皮种植:未种植', '草皮种植:不种植草皮')], 'recall': 1.0, 'precision': 1.0}}"
53,1.0,0.6666666666666666,0.75,1.0,1.0,"[('无粘结预应力筋的配置', '无粘结预应力筋的应力'), ('构件的延性性能', '构件的延性性能'), ('非预应力钢筋的配置', '非预应力钢筋的配置'), ('非预应力钢筋承担的弯矩设计值', '非预应力钢筋承担的弯矩设计值')]","{'无粘结预应力筋的配置': 0, '构件的延性性能': 1, '非预应力钢筋的配置': 1, '非预应力钢筋承担的弯矩设计值': 1}","{'非预应力钢筋承担的弯矩设计值': {'content': [('非预应力钢筋承担的弯矩设计值:不小于65％', '非预应力钢筋承担的弯矩设计值:不小于65％'), ('非预应力钢筋承担的弯矩设计值:小于65％', '非预应力钢筋承担的弯矩设计值:小于65％')], 'recall': 1.0, 'precision': 1.0}}"
63,0.0,0.0,0.0,0.0,0.0,[],{},{}
