index,name_recall,name_precision,type_accuracy,value_recall,value_precision,name_info,type_info,value_info
10,0.42857142857142855,0.75,0.0,1.0,1.0,"[('雨水泵房状况', '雨水泵房功能'), ('城市排涝泵站状况', '城市排涝泵站功能'), ('震害', '地震破坏')]","{'雨水泵房状况': 0, '城市排涝泵站状况': 0, '震害': 0}","{'震害': {'content': [('震害:小', '震害:导致积水过深'), ('震害:大', '震害:影响救灾车辆通行')], 'recall': 1.0, 'precision': 1.0}}"
1,0.5714285714285714,1.0,1.0,0.6666666666666666,1.0,"[('土体膨胀', '土体膨胀'), ('土体收缩', '土体收缩'), ('桩侧阻', '桩侧阻力'), ('端阻', '桩侧阻和端阻')]","{'土体膨胀': 1, '土体收缩': 1, '桩侧阻': 1, '端阻': 1}","{'端阻': {'content': [('端阻:降低', '端阻:降低'), ('端阻:不变', '端阻:正常')], 'recall': 0.6666666666666666, 'precision': 1.0}}"
0,1.0,0.75,1.0,1.0,1.0,"[('构件的长细比', '长细比'), ('矩形截面边长', '矩形截面边长'), ('纤维材料对混凝土的约束作用', '纤维材料对混凝土的约束作用')]","{'构件的长细比': 1, '矩形截面边长': 1, '纤维材料对混凝土的约束作用': 1}","{'纤维材料对混凝土的约束作用': {'content': [('纤维材料对混凝土的约束作用:明显降低', '纤维材料对混凝土的约束作用:明显降低'), ('纤维材料对混凝土的约束作用:保持正常', '纤维材料对混凝土的约束作用:保持正常')], 'recall': 1.0, 'precision': 1.0}}"
11,0.625,1.0,0.8,1.0,1.0,"[('墙体类型', '墙体类型'), ('厂房结构', '厂房结构'), ('柱列纵向侧移刚度', '柱列侧移刚度'), ('柱顶节点抗震性能', '柱顶节点抗震性能'), ('门窗洞口处柱子的破坏', '门窗洞口处柱子的破坏')]","{'墙体类型': 1, '厂房结构': 1, '柱列纵向侧移刚度': 1, '柱顶节点抗震性能': 0, '门窗洞口处柱子的破坏': 1}","{'门窗洞口处柱子的破坏': {'content': [('门窗洞口处柱子的破坏:发生', '门窗洞口处柱子的破坏:刚度削弱和突变导致破坏'), ('门窗洞口处柱子的破坏:未发生', '门窗洞口处柱子的破坏:刚度未削弱未突变未导致破坏')], 'recall': 1.0, 'precision': 1.0}}"
13,1.0,1.0,0.75,1.0,1.0,"[('核芯区受剪面积', '核芯区受剪面积'), ('抗震墙中线与柱中线之间偏心距', '偏心距'), ('柱的不利扭转效应', '柱的扭转效应'), ('梁中线与柱中线之间偏心距', '偏心距'), ('地震作用', '地震作用'), ('避免扭转措施', '避免扭转措施')]","{'核芯区受剪面积': 1, '抗震墙中线与柱中线之间偏心距': 1, '柱的不利扭转效应': 0, '梁中线与柱中线之间偏心距': 1}","{'梁中线与柱中线之间偏心距': {'content': [('梁中线与柱中线之间偏心距:较大', '梁中线与柱中线之间偏心距:超过1/4柱宽'), ('梁中线与柱中线之间偏心距:较小', '梁中线与柱中线之间偏心距:未超过1/4柱宽')], 'recall': 1.0, 'precision': 1.0}}"
17,1.0,1.0,1.0,0.5,0.5,"[('地面变形', '地面变形'), ('建筑物破坏', '建筑物状态'), ('岩土工程勘察', '岩土工程勘察任务')]","{'地面变形': 1, '建筑物破坏': 1, '岩土工程勘察': 1}","{'岩土工程勘察': {'content': [('岩土工程勘察:提出合理措施', '岩土工程勘察:提出合理的施工方法')], 'recall': 0.5, 'precision': 0.5}}"
23,0.5,0.6666666666666666,1.0,0.0,0.0,"[('风速', '风速'), ('焊缝质量', '焊缝质量')]","{'风速': 1, '焊缝质量': 1}","{'焊缝质量': {'content': [], 'recall': 0.0, 'precision': 0.0}}"
20,1.0,1.0,1.0,1.0,1.0,"[('检查基准', '检查基准'), ('检查结果', '检查结果')]","{'检查基准': 1, '检查结果': 1}","{'检查结果': {'content': [('检查结果:误差', '检查结果:误差'), ('检查结果:无误差', '检查结果:准确')], 'recall': 1.0, 'precision': 1.0}}"
16,1.0,1.0,1.0,1.0,1.0,"[('抗浮技术措施', '抗浮技术措施'), ('空心楼板内模上移', '内模上移'), ('施工质量', '施工质量')]","{'抗浮技术措施': 1, '空心楼板内模上移': 1, '施工质量': 1}","{'施工质量': {'content': [('施工质量:受影响', '施工质量:受影响'), ('施工质量:不受影响', '施工质量:不受影响')], 'recall': 1.0, 'precision': 1.0}}"
18,0.42857142857142855,0.6,1.0,0.6666666666666666,1.0,"[('支护结构施工', '支护结构施工'), ('降水', '降水'), ('基坑开挖', '基坑开挖')]","{'支护结构施工': 1, '降水': 1, '基坑开挖': 1}","{'基坑开挖': {'content': [('基坑开挖:不平衡力', '基坑开挖:不平衡力'), ('基坑开挖:软黏土蠕变', '基坑开挖:软黏土蠕变')], 'recall': 0.6666666666666666, 'precision': 1.0}}"
25,1.0,1.0,1.0,1.0,1.0,"[('焊缝温度', '焊缝温度'), ('锤击', '锤击'), ('焊缝出现裂缝', '焊缝裂缝')]","{'焊缝温度': 1, '锤击': 1, '焊缝出现裂缝': 1}","{'焊缝出现裂缝': {'content': [('焊缝出现裂缝:出现裂缝', '焊缝出现裂缝:出现裂缝'), ('焊缝出现裂缝:不出现裂缝', '焊缝出现裂缝:无裂缝')], 'recall': 1.0, 'precision': 1.0}}"
21,0.5714285714285714,1.0,0.25,1.0,1.0,"[('土工合成材料', '土工合成材料'), ('荷载转移', '荷载'), ('土层', '软弱土层'), ('上部建筑沉降', '安全系数')]","{'土工合成材料': 0, '荷载转移': 0, '土层': 1, '上部建筑沉降': 0}","{'上部建筑沉降': {'content': [('上部建筑沉降:较大', '上部建筑沉降:足够'), ('上部建筑沉降:较小或无', '上部建筑沉降:临界状态')], 'recall': 1.0, 'precision': 1.0}}"
3,0.8888888888888888,1.0,1.0,1.0,1.0,"[('地基稳定性', '地基稳定性'), ('地形地貌', '地形地貌'), ('设计方案', '设计方案'), ('建筑地基侧限', '侧限削弱'), ('暗浜暗塘', '暗浜暗塘'), ('承载能力极限状态', '承载能力'), ('稳定性验算', '稳定性验算'), ('预防措施建议', '预防措施')]","{'地基稳定性': 1, '地形地貌': 1, '设计方案': 1, '建筑地基侧限': 1, '暗浜暗塘': 1, '承载能力极限状态': 1, '稳定性验算': 1, '预防措施建议': 1}","{'预防措施建议': {'content': [('预防措施建议:提供', '预防措施建议:提供'), ('预防措施建议:不提供', '预防措施建议:不提供')], 'recall': 1.0, 'precision': 1.0}}"
24,0.8333333333333334,1.0,0.8,0.5,0.5,"[('盐胀临界深度', '盐胀临界深度'), ('盐胀压力', '盐胀压力'), ('基础埋深', '基础埋深'), ('室内地面处理', '室内地面处理'), ('地面膨胀破坏', '地面膨胀破坏')]","{'盐胀临界深度': 0, '盐胀压力': 1, '基础埋深': 1, '室内地面处理': 1, '地面膨胀破坏': 1}","{'地面膨胀破坏': {'content': [('地面膨胀破坏:避免', '地面膨胀破坏:不发生')], 'recall': 0.5, 'precision': 0.5}}"
30,0.75,1.0,0.6666666666666666,1.0,1.0,"[('支撑与梁柱节点的连接方式', '连接方式'), ('次弯矩', '次弯矩影响'), ('连接精度的控制', '连接精度控制')]","{'支撑与梁柱节点的连接方式': 1, '次弯矩': 0, '连接精度的控制': 1}","{'连接精度的控制': {'content': [('连接精度的控制:容易实现', '连接精度的控制:易于实现'), ('连接精度的控制:不易实现', '连接精度的控制:难以实现')], 'recall': 1.0, 'precision': 1.0}}"
27,0.6666666666666666,0.8,0.75,1.0,1.0,"[('转换层上、下部结构侧向刚度比', '转换层上、下部结构侧向刚度比'), ('底部抽柱数量', '底部抽柱数量'), ('转换层上、下部柱截面几何形状', '转换层上、下部柱截面'), ('结构构件的内力突变', '构件内力突变')]","{'转换层上、下部结构侧向刚度比': 1, '底部抽柱数量': 1, '转换层上、下部柱截面几何形状': 1, '结构构件的内力突变': 0}","{'结构构件的内力突变': {'content': [('结构构件的内力突变:发生', '结构构件的内力突变:导致提前破坏'), ('结构构件的内力突变:未发生', '结构构件的内力突变:不导致提前破坏')], 'recall': 1.0, 'precision': 1.0}}"
22,1.0,0.75,0.5,1.0,1.0,"[('建筑物抗震设防烈度', '抗震设防烈度'), ('建筑物体型和抗侧力系统复杂性', '建筑物体型'), ('结构薄弱部位的应力集中和弹塑性变形集中', '结构薄弱部位'), ('建筑物倒塌风险', '倒塌危险'), ('检验结构抗震薄弱部位的方法', '弹塑性分析方法'), ('建筑物抗震性能', '弹塑性变形')]","{'建筑物抗震设防烈度': 1, '建筑物体型和抗侧力系统复杂性': 0, '结构薄弱部位的应力集中和弹塑性变形集中': 0, '建筑物倒塌风险': 1, '检验结构抗震薄弱部位的方法': 1, '建筑物抗震性能': 0}","{'建筑物抗震性能': {'content': [('建筑物抗震性能:不致倒塌或发生危及生命的严重破坏', '建筑物抗震性能:集中'), ('建筑物抗震性能:可能倒塌或发生危及生命的严重破坏', '建筑物抗震性能:分散')], 'recall': 1.0, 'precision': 1.0}}"
28,0.6666666666666666,1.0,1.0,0.5,0.5,"[('环境类型', '环境类型'), ('混凝土强度等级', '混凝土强度等级')]","{'环境类型': 1, '混凝土强度等级': 1}","{'混凝土强度等级': {'content': [('混凝土强度等级:最低强度等级', '混凝土强度等级:较低')], 'recall': 0.5, 'precision': 0.5}}"
29,0.75,0.75,0.6666666666666666,0.6666666666666666,1.0,"[('粉煤灰混凝土的强度发展', '粉煤灰混凝土强度发展'), ('薄壁混凝土结构的干缩开裂', '薄壁混凝土结构'), ('粉煤灰掺量', '粉煤灰掺量')]","{'粉煤灰混凝土的强度发展': 1, '薄壁混凝土结构的干缩开裂': 0, '粉煤灰掺量': 1}","{'粉煤灰掺量': {'content': [('粉煤灰掺量:适当降低', '粉煤灰掺量:适当降低'), ('粉煤灰掺量:保持不变', '粉煤灰掺量:保持不变')], 'recall': 0.6666666666666666, 'precision': 1.0}}"
26,0.8,1.0,0.75,0.5,0.5,"[('排架侧移刚度', '排架侧移刚度'), ('地震反应', '地震反应'), ('多跨厂房各跨上吊车的铁梯', '多跨厂房上吊车的铁梯集中'), ('震害破坏', '震害破坏')]","{'排架侧移刚度': 0, '地震反应': 1, '多跨厂房各跨上吊车的铁梯': 1, '震害破坏': 1}","{'震害破坏': {'content': [('震害破坏:不发生', '震害破坏:不会导致')], 'recall': 0.5, 'precision': 0.5}}"
32,0.6,0.75,0.0,1.0,1.0,"[('混凝土折合厚度', '混凝土折合厚度'), ('自重', '自重'), ('抗震及基础负担', '抗震及基础负担')]","{'混凝土折合厚度': 0, '自重': 0, '抗震及基础负担': 0}","{'抗震及基础负担': {'content': [('抗震及基础负担:未加大', '抗震及基础负担:较小'), ('抗震及基础负担:加大', '抗震及基础负担:加大')], 'recall': 1.0, 'precision': 1.0}}"
34,0.6,0.75,0.3333333333333333,1.0,1.0,"[('母材表面应力集中', '母材表面应力集中'), ('缺口附近的断裂韧性值', '缺口附近的断裂韧性值'), ('承受动荷载时的疲劳强度', '疲劳强度')]","{'母材表面应力集中': 1, '缺口附近的断裂韧性值': 0, '承受动荷载时的疲劳强度': 0}","{'承受动荷载时的疲劳强度': {'content': [('承受动荷载时的疲劳强度:受影响', '承受动荷载时的疲劳强度:受影响'), ('承受动荷载时的疲劳强度:未受影响', '承受动荷载时的疲劳强度:不受影响')], 'recall': 1.0, 'precision': 1.0}}"
35,0.8333333333333334,1.0,0.4,1.0,1.0,"[('结构自重', '基础承载'), ('初始跨度', '梁的跨度'), ('梁剪切破坏', '梁剪切破坏'), ('增设抗震墙', '抗震墙'), ('增设翼墙', '翼墙')]","{'结构自重': 0, '初始跨度': 0, '梁剪切破坏': 0, '增设抗震墙': 1, '增设翼墙': 1}","{'增设翼墙': {'content': [('增设翼墙:增设', '增设翼墙:增设'), ('增设翼墙:不增设', '增设翼墙:不增设')], 'recall': 1.0, 'precision': 1.0}}"
36,0.4,0.5,1.0,1.0,1.0,"[('施工时间', '施工时间'), ('天气状况', '天气状况')]","{'施工时间': 1, '天气状况': 1}","{'天气状况': {'content': [('天气状况:晴天', '天气状况:晴天'), ('天气状况:雨天', '天气状况:雨天')], 'recall': 1.0, 'precision': 1.0}}"
33,1.0,0.8333333333333334,0.2,1.0,1.0,"[('氯离子含量', '氯离子含量'), ('混凝土碱含量', '混凝土碱含量'), ('钢筋锈蚀', '钢筋锈蚀'), ('碱骨料反应', '碱骨料反应'), ('结构构件受力性能和耐久性', '结构构件受力性能', '结构构件耐久性')]","{'氯离子含量': 0, '混凝土碱含量': 0, '钢筋锈蚀': 0, '碱骨料反应': 0, '结构构件受力性能和耐久性': 1}","{'结构构件受力性能和耐久性': {'content': [('结构构件受力性能和耐久性:良好', '结构构件受力性能和耐久性:良好'), ('结构构件受力性能和耐久性:受损', '结构构件受力性能和耐久性:受损')], 'recall': 1.0, 'precision': 1.0}}"
31,0.8571428571428571,1.0,0.5,1.0,1.0,"[('桩中心间距与桩径之比', '桩中心间距与桩径之比'), ('桩的竖向抗压承载力', '桩的竖向抗压承载力'), ('布桩间距', '布桩间距'), ('桩帽造价', '桩帽造价'), ('加筋体性能要求', '加筋体性能要求'), ('填土总厚度', '填土总厚度')]","{'桩中心间距与桩径之比': 1, '桩的竖向抗压承载力': 1, '布桩间距': 1, '桩帽造价': 0, '加筋体性能要求': 0, '填土总厚度': 0}","{'填土总厚度': {'content': [('填土总厚度:大', '填土总厚度:加大'), ('填土总厚度:少', '填土总厚度:减少')], 'recall': 1.0, 'precision': 1.0}}"
43,0.6666666666666666,1.0,1.0,1.0,1.0,"[('屈曲约束支撑的设计', '屈曲约束支撑'), ('施工误差', '施工误差')]","{'屈曲约束支撑的设计': 1, '施工误差': 1}","{'施工误差': {'content': [('施工误差:过大', '施工误差:过大'), ('施工误差:适中', '施工误差:适中')], 'recall': 1.0, 'precision': 1.0}}"
19,0.9,0.9,1.0,1.0,1.0,"[('横向裂缝宽度', '横向裂缝'), ('钢筋网防锈措施', '钢筋网防锈措施'), ('混凝土保护层厚度', '混凝土保护层厚度'), ('钢筋网锈蚀', '钢筋网锈蚀'), ('混凝土剥落', '混凝土剥落'), ('构件耐久性', '构件耐久性'), ('结构物外观要求', '结构物外观要求'), ('防水功能', '防水功能'), ('灌缝与封闭', '灌缝与封闭')]","{'横向裂缝宽度': 1, '钢筋网防锈措施': 1, '混凝土保护层厚度': 1, '钢筋网锈蚀': 1, '混凝土剥落': 1, '构件耐久性': 1, '结构物外观要求': 1, '防水功能': 1, '灌缝与封闭': 1}","{'灌缝与封闭': {'content': [('灌缝与封闭:及时进行', '灌缝与封闭:及时进行'), ('灌缝与封闭:不及时进行', '灌缝与封闭:不及时进行')], 'recall': 1.0, 'precision': 1.0}}"
37,1.0,1.0,1.0,0.5,0.5,"[('氯盐含量', '氯盐含量'), ('混凝土耐久性', '混凝土耐久性'), ('原材料中氯离子控制', '原材料控制')]","{'氯盐含量': 1, '混凝土耐久性': 1, '原材料中氯离子控制': 1}","{'原材料中氯离子控制': {'content': [('原材料中氯离子控制:严格', '原材料中氯离子控制:严格')], 'recall': 0.5, 'precision': 0.5}}"
41,0.75,0.42857142857142855,0.3333333333333333,1.0,1.0,"[('板类型', '板角配筋形式'), ('板边和板角的构造钢筋', '板面构造钢筋'), ('板面裂缝', '锚固长度')]","{'板类型': 0, '板边和板角的构造钢筋': 1, '板面裂缝': 0}","{'板面裂缝': {'content': [('板面裂缝:存在', '板面裂缝:长'), ('板面裂缝:存在', '板面裂缝:短')], 'recall': 1.0, 'precision': 1.0}}"
39,0.6666666666666666,1.0,0.75,1.0,1.0,"[('封口高度', '封口高度'), ('桩顶土隆起', '桩顶土隆起'), ('桩体强度', '桩体强度'), ('封口标高', '封口标高')]","{'封口高度': 1, '桩顶土隆起': 0, '桩体强度': 1, '封口标高': 1}","{'封口标高': {'content': [('封口标高:高于原地面', '封口标高:高于原地面'), ('封口标高:低于或等于原地面', '封口标高:低于原地面')], 'recall': 1.0, 'precision': 1.0}}"
40,0.5714285714285714,1.0,0.75,1.0,1.0,"[('屋架上弦的附加扭矩', '屋架上弦的附加扭矩'), ('屋架上弦的破坏', '屋架上弦的破坏'), ('地震烈度', '地震烈度'), ('截面抗扭验算', '截面抗扭验算')]","{'屋架上弦的附加扭矩': 1, '屋架上弦的破坏': 0, '地震烈度': 1, '截面抗扭验算': 1}","{'截面抗扭验算': {'content': [('截面抗扭验算:进行', '截面抗扭验算:进行'), ('截面抗扭验算:不进行', '截面抗扭验算:不进行')], 'recall': 1.0, 'precision': 1.0}}"
38,0.7142857142857143,1.0,1.0,1.0,1.0,"[('楼板开洞尺寸', '楼盖开洞尺寸'), ('楼板开洞位置', '楼盖开洞位置'), ('应力集中', '应力集中'), ('楼盖面内变形', '面内变形'), ('楼板传力可靠性', '楼板传力可靠性')]","{'楼板开洞尺寸': 1, '楼板开洞位置': 1, '楼盖面内变形': 1, '楼板传力可靠性': 1}","{'楼板传力可靠性': {'content': [('楼板传力可靠性:不可靠', '楼板传力可靠性:不可靠'), ('楼板传力可靠性:可靠', '楼板传力可靠性:可靠')], 'recall': 1.0, 'precision': 1.0}}"
44,0.8,0.8,0.75,1.0,1.0,"[('桩长范围和桩端承压水土层', '桩长范围'), ('选用的成桩工艺', '成桩工艺'), ('桩端承压水水头', '桩端承压水'), ('桩体强度', '桩体强度')]","{'桩长范围和桩端承压水土层': 0, '选用的成桩工艺': 1, '桩端承压水水头': 1, '桩体强度': 1}","{'桩体强度': {'content': [('桩体强度:严重降低', '桩体强度:低'), ('桩体强度:保持稳定', '桩体强度:高')], 'recall': 1.0, 'precision': 1.0}}"
42,0.6,1.0,1.0,1.0,1.0,"[('板厚', '板厚'), ('承压承载力', '承压承载力'), ('摩擦系数', '摩擦系数')]","{'板厚': 1, '承压承载力': 1, '摩擦系数': 1}","{'摩擦系数': {'content': [('摩擦系数:下降', '摩擦系数:下降'), ('摩擦系数:正常', '摩擦系数:正常')], 'recall': 1.0, 'precision': 1.0}}"
49,0.5,0.6666666666666666,0.5,1.0,1.0,"[('地基液化', '地基液化'), ('上部结构地震力', '上部结构地震力')]","{'地基液化': 1, '上部结构地震力': 0}","{'上部结构地震力': {'content': [('上部结构地震力:减小', '上部结构地震力:减小'), ('上部结构地震力:不减小', '上部结构地震力:不减小')], 'recall': 1.0, 'precision': 1.0}}"
45,0.6666666666666666,1.0,1.0,0.5,0.5,"[('混凝土强度', '混凝土强度'), ('钢筋保护层厚度', '钢筋保护层厚度'), ('防腐蚀措施', '防腐蚀措施'), ('成本', '成本')]","{'混凝土强度': 1, '钢筋保护层厚度': 1, '防腐蚀措施': 1, '成本': 1}","{'成本': {'content': [('成本:可控', '成本:不显著增加')], 'recall': 0.5, 'precision': 0.5}}"
47,0.75,0.6,0.6666666666666666,1.0,1.0,"[('混凝土内部温度和温度应力', '混凝土内部温度变化'), ('温度监测控制', '温度控制措施'), ('混凝土有害的温度裂缝', '裂缝出现率')]","{'混凝土内部温度和温度应力': 1, '温度监测控制': 1, '混凝土有害的温度裂缝': 0}","{'混凝土有害的温度裂缝': {'content': [('混凝土有害的温度裂缝:出现', '混凝土有害的温度裂缝:20%'), ('混凝土有害的温度裂缝:未出现', '混凝土有害的温度裂缝:80%')], 'recall': 1.0, 'precision': 1.0}}"
48,1.0,0.4,0.75,0.5,0.5,"[('先张法预应力传递长度范围内局部挤压', '预应力传递长度'), ('构件端部混凝土劈裂裂缝', '端部混凝土劈裂裂缝'), ('端部构造措施', '构造措施'), ('自锚端局部承载力', '自锚端局部承载力')]","{'先张法预应力传递长度范围内局部挤压': 0, '构件端部混凝土劈裂裂缝': 1, '端部构造措施': 1, '自锚端局部承载力': 1}","{'自锚端局部承载力': {'content': [('自锚端局部承载力:保证', '自锚端局部承载力:未保证')], 'recall': 0.5, 'precision': 0.5}}"
53,0.5,0.4,1.0,1.0,1.0,"[('无粘结预应力筋的配置', '无粘结预应力筋的应用'), ('非预应力钢筋承担的弯矩设计值', '非预应力钢筋承担的弯矩设计值')]","{'无粘结预应力筋的配置': 1, '非预应力钢筋承担的弯矩设计值': 1}","{'非预应力钢筋承担的弯矩设计值': {'content': [('非预应力钢筋承担的弯矩设计值:不小于65％', '非预应力钢筋承担的弯矩设计值:不小于65%'), ('非预应力钢筋承担的弯矩设计值:小于65％', '非预应力钢筋承担的弯矩设计值:小于65%')], 'recall': 1.0, 'precision': 1.0}}"
51,0.8,0.8,0.75,1.0,1.0,"[('天窗设置位置', '天窗设置位置'), ('屋面板与屋架的连接可靠性', '屋面板与屋架连接方式'), ('屋面纵向水平刚度', '屋面纵向水平刚度'), ('采光要求', '采光要求')]","{'天窗设置位置': 1, '屋面板与屋架的连接可靠性': 1, '屋面纵向水平刚度': 1, '采光要求': 0}","{'采光要求': {'content': [('采光要求:高', '采光要求:高'), ('采光要求:不太高', '采光要求:不太高')], 'recall': 1.0, 'precision': 1.0}}"
50,0.75,1.0,0.0,1.0,1.0,"[('地表倾斜', '地表倾斜'), ('建筑物附加压力的重分配', '建筑物荷重'), ('建筑结构内应力变化', '建筑结构内应力')]","{'地表倾斜': 0, '建筑物附加压力的重分配': 0, '建筑结构内应力变化': 0}","{'建筑结构内应力变化': {'content': [('建筑结构内应力变化:是', '建筑结构内应力变化:应力增加'), ('建筑结构内应力变化:否', '建筑结构内应力变化:应力减少')], 'recall': 1.0, 'precision': 1.0}}"
52,1.0,0.75,0.6666666666666666,0.6666666666666666,1.0,"[('焊接裂纹', '焊接裂纹'), ('结构脆性断裂', '结构脆性断裂'), ('焊工修补裂纹', '焊工修补行为')]","{'焊接裂纹': 1, '结构脆性断裂': 0, '焊工修补裂纹': 1}","{'焊工修补裂纹': {'content': [('焊工修补裂纹:随意修补', '焊工修补裂纹:随意修补'), ('焊工修补裂纹:由技术人员制定修补方案再修补', '焊工修补裂纹:按技术人员指导修补')], 'recall': 0.6666666666666666, 'precision': 1.0}}"
56,0.75,1.0,0.6666666666666666,1.0,1.0,"[('洞口角部钢筋配置', '钢筋配置'), ('局部钢筋间距', '钢筋间距'), ('混凝土振捣难度', '混凝土振捣')]","{'洞口角部钢筋配置': 1, '局部钢筋间距': 0, '混凝土振捣难度': 1}","{'混凝土振捣难度': {'content': [('混凝土振捣难度:振捣困难', '混凝土振捣难度:困难'), ('混凝土振捣难度:振捣容易', '混凝土振捣难度:容易')], 'recall': 1.0, 'precision': 1.0}}"
55,1.0,1.0,0.6666666666666666,0.3333333333333333,0.5,"[('混凝土坍落度', '混凝土坍落度'), ('桩顶浮浆量', '桩顶浮浆量'), ('桩体强度', '桩体强度')]","{'混凝土坍落度': 1, '桩顶浮浆量': 0, '桩体强度': 1}","{'桩体强度': {'content': [('桩体强度:适中', '桩体强度:正常')], 'recall': 0.3333333333333333, 'precision': 0.5}}"
46,1.0,1.0,0.8333333333333334,1.0,1.0,"[('边坡稳定性', '边坡稳定性'), ('地表水流', '地表水流'), ('雨水冲刷', '雨水排泄'), ('雨水排泄', '雨水排泄'), ('护坡措施', '护坡措施'), ('草皮种植', '草皮种植')]","{'边坡稳定性': 1, '地表水流': 1, '雨水冲刷': 0, '雨水排泄': 1, '护坡措施': 1, '草皮种植': 1}","{'草皮种植': {'content': [('草皮种植:种植', '草皮种植:种植草皮'), ('草皮种植:未种植', '草皮种植:不种植草皮')], 'recall': 1.0, 'precision': 1.0}}"
54,0.6666666666666666,1.0,0.75,0.5,0.5,"[('混凝土收缩', '混凝土收缩'), ('钢筋与混凝土间的黏结强度', '钢筋与混凝土间的黏结强度'), ('裂缝宽度', '裂缝宽度'), ('滑移', '滑移')]","{'混凝土收缩': 1, '钢筋与混凝土间的黏结强度': 1, '裂缝宽度': 0, '滑移': 1}","{'滑移': {'content': [('滑移:增大', '滑移:增大')], 'recall': 0.5, 'precision': 0.5}}"
61,0.4,0.5,0.5,1.0,1.0,"[('核心单元对约束单元的挤压作用', '核心单元截面横向膨胀对约束单元的作用力'), ('约束单元配置', '约束单元的配置')]","{'核心单元对约束单元的挤压作用': 0, '约束单元配置': 1}","{'约束单元配置': {'content': ['约束单元配置:配置足够箍筋或保证钢管足够壁厚', '约束单元配置:不足'], 'recall': 1.0, 'precision': 1.0}}"
